1514,2,2016-04-06,2016-04-06 15:01:42,36.0,22.1,3.1,4.5,1.3,0.3,2.1,2.4
1514,4,2015-11-18,2015-11-18 15:03:42,32.6,15.9,3.4,2.8,1.2,0.3,1.8,1.9
1514,1,2015-11-18,2015-11-18 15:01:21,35.7,17.2,3.7,3.2,1.2,0.3,1.8,2.0
1514,2,2016-04-03,2016-04-03 15:01:41,36.0,22.1,3.1,4.4,1.2,0.4,2.1,2.5
1514,2,2016-04-16,2016-04-16 15:02:11,36.0,22.5,3.1,4.9,1.2,0.5,2.3,2.9
1514,3,2015-12-26,2015-12-26 15:01:22,36.0,16.34,3.11,2.96,1.33,0.21,1.82,1.97
1514,2,2015-12-26,2015-12-26 15:02:52,35.0,21.0,3.6,3.4,1.4,0.3,2.0,2.1
1514,4,2015-12-26,2015-12-26 15:03:23,33.5,17.0,3.2,3.6,1.2,0.3,1.8,2.0
1514,1,2015-12-26,2015-12-26 15:01:08,36.0,18.0,3.2,4.4,1.1,0.3,1.8,2.0
1514,3,2016-01-31,2016-01-31 15:02:31,34.0,18.05,3.29,3.19,1.3,0.22,2.07,2.18
1514,2,2016-01-31,2016-01-31 15:03:06,34.0,20.9,3.5,4.7,1.4,0.2,2.1,2.4
1514,4,2016-01-31,2016-01-31 15:03:39,33.4,18.9,3.5,3.8,1.2,0.2,2.2,2.3
1514,1,2016-01-31,2016-01-31 15:02:26,34.6,20.1,3.7,4.2,1.2,0.2,2.3,2.4
1514,3,2015-12-21,2015-12-21 15:03:09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,2,2015-12-21,2015-12-21 15:03:49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,4,2015-12-21,2015-12-21 15:04:17,30.9,15.9,3.0,2.8,1.2,0.2,1.8,2.0
1514,1,2015-12-21,2015-12-21 15:03:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1514,3,2016-02-02,2016-02-02 15:03:00,34.0,16.5,3.19,2.99,1.34,0.18,2.35,2.08
1514,2,2016-02-02,2016-02-02 15:03:44,33.0,19.6,2.9,4.9,1.5,0.3,1.9,2.8
1514,4,2016-02-02,2016-02-02 15:04:27,33.0,18.4,3.5,3.8,1.2,0.2,2.0,2.3
1514,1,2016-02-02,2016-02-02 15:02:56,33.7,19.0,3.8,4.1,1.2,0.2,2.0,2.4
1514,3,2016-03-11,2016-03-11 15:04:32,35.0,18.3,3.56,3.15,1.38,0.18,2.54,2.03
1514,2,2016-03-11,2016-03-11 15:05:14,35.0,22.3,3.1,4.2,1.5,0.3,2.6,2.5
1514,4,2016-03-11,2016-03-11 15:06:16,34.5,20.3,3.4,4.1,1.2,0.3,2.4,2.4
1514,2,2016-04-18,2016-04-18 15:01:47,36.0,22.4,3.0,4.9,1.1,0.4,2.2,2.8
1514,3,2015-12-01,2015-12-01 15:01:16,38.0,17.9,3.78,2.56,1.29,0.2,2.36,2.28
1514,2,2015-12-01,2015-12-01 15:02:54,35.0,18.0,3.8,3.1,1.2,0.3,2.2,2.1
1514,4,2015-12-01,2015-12-01 15:03:17,32.1,15.8,3.2,3.0,1.3,0.3,2.0,1.9
1514,1,2015-12-01,2015-12-01 15:01:08,34.2,16.6,3.4,3.5,1.4,0.3,2.1,2.0
1514,3,2015-11-08,2015-11-08 21:16:49,35.0,14.77,3.35,2.2,1.14,0.18,1.76,1.77
1514,2,2015-11-08,2015-11-08 21:17:15,34.0,18.0,3.7,4.3,1.0,0.1,2.3,2.2
1514,3,2016-03-01,2016-03-01 15:02:14,35.0,17.44,3.31,3.03,1.26,0.2,2.03,2.19
1514,2,2016-03-01,2016-03-01 15:03:31,37.0,21.7,4.0,4.8,1.1,0.3,1.8,2.3
1514,4,2016-03-01,2016-03-01 15:04:31,35.0,20.2,3.7,4.2,1.2,0.2,2.3,2.3
1514,1,2016-03-01,2016-03-01 15:02:06,36.8,21.6,3.9,4.6,1.2,0.2,2.3,2.3
1514,3,2015-11-09,2015-11-09 16:43:41,35.0,16.05,3.55,2.22,1.26,0.24,1.88,1.83
1514,2,2015-11-09,2015-11-09 16:44:01,34.0,18.9,4.1,4.5,1.3,0.2,2.4,2.4
1514,4,2015-11-09,2015-11-09 16:44:24,35.2,16.3,3.4,3.2,1.6,0.2,1.8,2.5
1514,1,2015-11-09,2015-11-09 16:43:39,41.2,18.3,3.7,4.1,2.0,0.2,1.9,3.2
1514,3,2015-12-07,2015-12-07 15:01:28,35.0,15.45,3.25,2.45,1.39,0.23,2.3,1.94
1514,2,2015-12-07,2015-12-07 15:02:52,35.0,18.1,3.4,4.0,1.3,0.1,2.2,1.9
1514,4,2015-12-07,2015-12-07 15:03:21,32.7,16.2,3.0,3.0,1.2,0.3,2.1,2.0
1514,1,2015-12-07,2015-12-07 15:01:19,35.2,17.3,3.0,3.5,1.1,0.4,2.3,2.0
1514,3,2015-12-27,2015-12-27 17:35:35,36.0,18.15,3.23,3.01,1.52,0.29,1.84,2.29
1514,2,2015-12-27,2015-12-27 17:35:50,35.0,21.4,3.2,3.4,1.5,0.2,2.2,2.8
1514,4,2015-12-27,2015-12-27 17:36:12,32.8,16.8,3.3,3.4,1.2,0.2,1.9,2.2
1514,1,2015-12-27,2015-12-27 17:35:33,34.5,17.5,3.4,3.8,1.2,0.2,2.0,2.4
1514,3,2016-01-06,2016-01-06 16:04:55,37.0,18.11,3.55,3.24,1.18,0.14,2.07,2.27
1514,2,2016-01-06,2016-01-06 16:05:45,35.0,18.1,3.6,4.1,1.4,0.2,1.9,1.8
1514,4,2016-01-06,2016-01-06 16:06:34,33.6,17.5,3.3,3.7,1.3,0.3,2.1,2.2
1514,1,2016-01-06,2016-01-06 16:04:52,35.4,18.0,3.4,4.2,1.4,0.3,2.3,2.3
1514,3,2015-12-05,2015-12-05 15:01:31,35.0,16.84,3.3,2.55,1.35,0.25,2.06,2.0
1514,2,2015-12-05,2015-12-05 15:03:05,34.0,18.4,2.8,3.2,1.3,0.2,2.2,1.7
1514,4,2015-12-05,2015-12-05 15:03:54,32.2,15.8,3.2,3.2,1.3,0.3,1.9,2.1
1514,1,2015-12-05,2015-12-05 15:01:18,34.2,16.6,3.4,3.8,1.3,0.3,2.0,2.3
1514,3,2016-03-23,2016-03-23 15:01:28,33.0,17.1,3.26,2.93,1.07,0.21,1.92,2.17
1514,2,2016-03-23,2016-03-23 15:01:50,36.0,22.4,3.7,4.5,1.3,0.4,2.2,2.8
1514,4,2016-03-23,2016-03-23 15:02:11,35.2,20.8,3.4,4.2,1.2,0.3,2.4,2.5
1514,3,2016-02-08,2016-02-08 15:22:48,36.0,16.93,3.37,2.8,1.21,0.23,2.23,2.14
1514,2,2016-02-08,2016-02-08 15:23:15,34.0,18.7,3.0,3.5,1.0,0.2,2.0,2.5
1514,4,2016-02-08,2016-02-08 15:23:38,33.7,18.8,3.4,3.8,1.2,0.2,2.2,2.2
1514,1,2016-02-08,2016-02-08 15:22:35,34.7,19.5,3.3,4.2,1.2,0.2,2.3,2.2
1514,3,2016-03-20,2016-03-20 18:24:17,34.0,17.6,3.37,3.02,1.1,0.21,1.98,2.21
1514,2,2016-03-20,2016-03-20 18:24:30,33.0,19.9,3.5,3.8,1.0,0.3,1.9,2.4
1514,4,2016-03-20,2016-03-20 18:24:44,34.0,20.2,3.3,4.0,1.2,0.3,2.3,2.5
1514,3,2016-03-02,2016-03-02 15:53:27,34.0,17.64,3.49,3.12,1.13,0.24,2.26,1.96
1514,2,2016-03-02,2016-03-02 15:53:42,35.0,20.4,3.6,3.9,1.2,0.3,2.7,2.4
1514,4,2016-03-02,2016-03-02 15:53:58,34.4,20.1,3.6,4.1,1.2,0.2,2.4,2.4
1514,1,2016-03-02,2016-03-02 15:53:12,35.5,21.2,3.7,4.5,1.2,0.2,2.6,2.5
1514,3,2016-01-16,2016-01-16 15:02:32,36.0,17.8,3.81,3.4,1.62,0.25,2.41,2.16
1514,2,2016-01-16,2016-01-16 15:03:22,35.0,21.2,3.5,4.2,1.3,0.3,2.3,2.2
1514,4,2016-01-16,2016-01-16 15:04:00,34.2,18.9,3.6,4.1,1.3,0.3,2.0,2.4
1514,1,2016-01-16,2016-01-16 15:02:26,36.4,20.6,3.9,4.8,1.3,0.3,2.0,2.6
1514,3,2016-01-15,2016-01-15 15:27:34,35.0,17.09,3.41,3.16,1.25,0.19,1.83,2.17
1514,2,2016-01-15,2016-01-15 15:27:50,35.0,21.0,3.5,4.8,1.6,0.3,2.1,2.6
1514,4,2016-01-15,2016-01-15 15:28:05,33.9,18.5,3.4,3.9,1.2,0.2,2.1,2.4
1514,1,2016-01-15,2016-01-15 15:27:32,35.8,19.8,3.5,4.5,1.2,0.2,2.2,2.6
1514,3,2016-03-18,2016-03-18 15:01:05,34.0,18.03,3.35,3.13,1.07,0.24,1.99,2.23
1514,2,2016-03-18,2016-03-18 15:01:44,33.0,20.6,3.2,3.9,0.9,0.2,2.1,2.6
1514,4,2016-03-18,2016-03-18 15:02:18,33.7,19.6,3.3,3.9,1.2,0.3,2.3,2.4
1514,3,2016-02-27,2016-02-27 15:13:23,36.0,17.32,3.44,2.92,1.25,0.25,1.83,1.79
1514,2,2016-02-27,2016-02-27 15:13:38,37.0,22.5,4.1,4.4,1.6,0.3,2.1,2.5
1514,4,2016-02-27,2016-02-27 15:13:55,34.5,20.2,3.6,4.1,1.2,0.2,2.4,2.4
1514,1,2016-02-27,2016-02-27 15:13:20,35.9,21.5,3.8,4.5,1.2,0.2,2.5,2.5
1514,3,2015-11-05,2015-11-05 15:01:40,35.0,14.1,3.15,1.8,1.21,0.2,1.88,1.82
1514,2,2015-11-05,2015-11-05 15:01:54,33.0,17.7,3.2,3.7,1.0,0.1,2.2,2.3
1514,4,2015-11-05,2015-11-05 15:04:18,31.6,15.6,3.5,2.7,1.3,0.3,1.9,2.0
1514,1,2015-11-05,2015-11-05 15:01:28,34.2,17.0,4.0,3.2,1.4,0.3,2.1,2.2
1514,3,2015-12-11,2015-12-11 15:01:24,36.0,17.03,3.61,2.5,1.42,0.2,2.22,1.95
1514,2,2015-12-11,2015-12-11 15:02:47,35.0,21.3,3.5,3.5,1.4,0.2,2.4,2.6
1514,4,2015-12-11,2015-12-11 15:03:21,33.1,16.4,3.2,3.1,1.3,0.2,1.9,2.1
1514,1,2015-12-11,2015-12-11 15:01:12,35.8,17.5,3.4,3.6,1.4,0.2,2.0,2.3
1514,3,2016-01-08,2016-01-08 15:02:16,37.0,18.33,3.8,3.04,1.52,0.18,2.46,2.05
1514,2,2016-01-08,2016-01-08 15:04:38,35.0,19.8,3.5,4.1,1.6,0.2,2.0,2.0
1514,4,2016-01-08,2016-01-08 15:06:32,33.5,18.6,3.4,3.8,1.3,0.2,2.2,2.3
1514,1,2016-01-08,2016-01-08 15:01:51,35.3,20.3,3.5,4.5,1.4,0.2,2.4,2.4
1514,2,2016-04-05,2016-04-05 15:01:36,36.0,22.8,3.6,4.9,1.2,0.4,2.9,2.8
1514,3,2015-11-13,2015-11-13 15:01:53,35.0,14.36,3.14,1.85,1.15,0.19,1.93,1.82
1514,2,2015-11-13,2015-11-13 15:03:35,36.0,19.2,3.5,3.9,1.0,0.1,2.9,2.3
1514,4,2015-11-13,2015-11-13 15:04:13,32.3,14.5,3.3,2.6,1.1,0.3,1.8,1.9
1514,1,2015-11-13,2015-11-13 15:01:35,35.2,14.5,3.5,3.0,1.1,0.3,1.8,2.0
1514,3,2015-11-28,2015-11-28 16:03:26,35.0,16.44,3.35,2.4,1.2,0.24,1.71,1.93
1514,2,2015-11-28,2015-11-28 16:03:45,34.0,18.6,3.6,4.0,1.3,0.2,1.9,1.9
1514,4,2015-11-28,2015-11-28 16:04:07,32.4,16.1,3.3,2.9,1.3,0.3,1.8,2.0
1514,1,2015-11-28,2015-11-28 16:03:23,35.0,17.4,3.5,3.5,1.3,0.3,1.9,2.1
1514,3,2016-02-28,2016-02-28 15:35:27,34.0,16.32,3.26,2.76,1.18,0.21,1.82,1.85
1514,2,2016-02-28,2016-02-28 15:35:45,37.0,21.6,3.9,3.9,1.4,0.4,2.7,2.3
1514,4,2016-02-28,2016-02-28 15:36:01,34.6,19.9,3.7,4.2,1.3,0.3,2.5,2.3
1514,1,2016-02-28,2016-02-28 15:35:25,36.1,21.0,3.9,4.6,1.3,0.3,2.7,2.4
1514,2,2016-04-17,2016-04-17 15:02:01,36.0,22.4,3.0,4.9,1.1,0.4,2.2,2.8
1514,3,2015-12-20,2015-12-20 15:02:50,36.0,15.96,3.02,2.52,1.33,0.2,1.96,2.04
1514,2,2015-12-20,2015-12-20 15:03:24,35.0,18.3,2.8,3.5,1.6,0.2,1.8,1.9
1514,4,2015-12-20,2015-12-20 15:04:01,32.7,16.8,3.1,3.2,1.3,0.3,1.9,2.3
1514,1,2015-12-20,2015-12-20 15:02:45,34.6,17.7,3.1,3.7,1.3,0.3,1.9,2.5
1514,3,2016-02-06,2016-02-06 15:03:02,36.0,18.35,3.59,3.13,1.5,0.24,2.45,2.06
1514,2,2016-02-06,2016-02-06 15:03:30,36.0,21.4,3.7,4.9,1.4,0.2,2.4,3.0
1514,4,2016-02-06,2016-02-06 15:03:54,33.0,19.2,3.4,4.0,1.2,0.2,2.2,2.4
1514,1,2016-02-06,2016-02-06 15:02:58,33.5,20.3,3.5,4.4,1.2,0.2,2.2,2.5
1514,3,2016-03-08,2016-03-08 16:37:30,35.0,17.47,3.21,2.86,1.27,0.21,2.03,2.15
1514,2,2016-03-08,2016-03-08 16:37:42,35.0,22.0,3.8,4.5,1.3,0.4,2.3,2.2
1514,4,2016-03-08,2016-03-08 16:37:58,34.4,20.0,3.4,4.2,1.2,0.3,2.4,2.4
1514,3,2015-11-22,2015-11-22 15:01:23,35.0,16.34,3.36,2.32,1.2,0.2,1.72,1.91
1514,2,2015-11-22,2015-11-22 15:02:53,34.0,18.9,3.8,3.8,1.1,0.1,2.0,2.1
1514,4,2015-11-22,2015-11-22 15:03:40,32.4,16.1,3.4,3.0,1.3,0.3,1.7,1.9
1514,1,2015-11-22,2015-11-22 15:01:15,35.0,17.5,3.8,3.7,1.3,0.3,1.7,2.0
1514,3,2016-01-04,2016-01-04 15:01:57,36.0,16.44,3.34,2.65,1.23,0.23,2.1,2.1
1514,2,2016-01-04,2016-01-04 15:03:56,35.0,18.9,3.2,3.8,1.1,0.3,2.2,2.5
1514,4,2016-01-04,2016-01-04 15:04:25,33.7,17.7,3.3,3.9,1.3,0.3,2.0,2.3
1514,1,2016-01-04,2016-01-04 15:01:20,35.7,18.5,3.4,4.6,1.3,0.4,2.1,2.5
1514,2,2016-03-31,2016-03-31 15:02:00,36.0,21.6,3.8,4.2,1.1,0.5,2.7,2.4
1514,2,2016-03-26,2016-03-26 15:01:56,36.0,23.3,4.0,4.8,1.3,0.3,2.5,2.3
1514,3,2015-11-30,2015-11-30 15:01:21,35.0,15.98,3.24,2.32,1.08,0.14,1.86,1.94
1514,2,2015-11-30,2015-11-30 15:02:53,34.0,16.5,3.4,3.2,1.1,0.1,2.2,1.6
1514,4,2015-11-30,2015-11-30 15:03:29,31.6,15.7,3.0,2.6,1.1,0.2,1.8,1.9
1514,1,2015-11-30,2015-11-30 15:01:10,33.2,16.3,2.9,2.8,1.1,0.2,1.9,2.0
1514,2,2016-03-28,2016-03-28 15:03:03,36.0,23.8,3.8,5.2,1.2,0.4,2.7,2.8
1514,2,2016-04-09,2016-04-09 15:01:59,36.0,22.6,2.8,5.3,1.4,0.4,2.7,2.6
1514,3,2016-02-04,2016-02-04 16:48:39,34.0,16.86,3.14,3.05,1.07,0.21,1.95,1.94
1514,2,2016-02-04,2016-02-04 16:48:50,34.0,20.5,3.3,4.0,1.0,0.3,2.0,2.5
1514,4,2016-02-04,2016-02-04 16:49:05,33.4,18.8,3.4,4.1,1.3,0.2,2.1,2.1
1514,1,2016-02-04,2016-02-04 16:48:37,34.3,19.5,3.4,4.7,1.3,0.2,2.2,2.1
